ASIN,Reviewer Name,Reviewer Star,Reviewer Date,Year,Reviewer Summary,
B074X2LK3L,SK,5.0 out of 5 stars,22-Jan,2018,Ear pads and the head padding make it comfortable to wear longer hours.The volume and mute buttons works as described.Braided cable adds strength. Clear audio Good bass. Microphone pretty clear.As mentioned in the product page USB is just used for lighting. If lightning not required does not have to connect USB.,
B074X2LK3L,Shepherd,5.0 out of 5 stars,11-Apr,2018,Awesome Looking Great Sound to the ears and other Game players say they can hear us much better. These really Look Cool. The fit is also very comfortable and light but feel sturdy. Microphone is not cumbersome at all and has a very long wire to hook into our XBOX one. Yes it works with XBOX ONE,
B074X2LK3L,Megan R. Willett,5.0 out of 5 stars,1-Apr,2018,,
B074X2LK3L,Jesus Gomez,5.0 out of 5 stars,20-Jan,2018,I purchased a couple of headsets for me and my brother My brother kept this one. I was looking for something a little on the cheap side but man these sound really good and look awesome as well according to his feedback and for what I saw when I opened the package. Build quality is good for the price and they're really comfortable to wear.It's nice to have volume controls at my hand and being able to mute the microphone.Can recommend this to anyone looking for something a little on the cheapside.,
B074X2LK3L,Pingcheng Wang,5.0 out of 5 stars,14-May,2018,good sound. good mic. very nice look. fast shipping,
B074X2LK3L,Skila,5.0 out of 5 stars,29-Oct,2017,The headset itself is great. Audio quality is clear and it is the most comfortable headset and had longer cable that I've ever owned. The ear cups color is cool and do a good job of canceling noise out as well.,
B074X2LK3L,Marie,5.0 out of 5 stars,13-Nov,2017,My hubby is a big MMO and gamer guy (he even larps lol) and these caught his attention as he walked through the door. They light up like his keyboard and mouse he really likes that but he says the quality is well worth the price! Very glad to have gotten my (lovingly named) nerdy guy a great head set.,
B074X2LK3L,Joy,4.0 out of 5 stars,27-Oct,2017,"These are the best headphones I have ever had  and I have bought the 100 + sets. The cord length and the fact that it is wrapped in nylon is really good  because the first thing to break is almost always the cord. The mic is nice and sensitive  yet very flexible and easy to adjust. The headphones seem to work fine without the USB plugged in  but if you want all the cool lights then plug it in too. The headphones sit comfortably on my head however and the only con I found at all in these headphones  if your having a long gaming period they get a little warm on your ears. I think when ever your ears get warm stand up and get a glass of water ""stay healthy and game on"".",
B074X2LK3L,Thornbird,5.0 out of 5 stars,12-Aug,2017,,
B074X2LK3L,Egger,4.0 out of 5 stars,26-Feb,2018,,
B074X2LK3L,RHumphrey1,5.0 out of 5 stars,7-Oct,2017,Works great. For the price you can't beat the sound or quality.,
B074X2LK3L,Bon,4.0 out of 5 stars,25-Jan,2018,These required us to turn the speakers on mute so the sound only played through the headset. I've never had that problem before so I'm not sure why it's happening. Other than that they work fine and my only hesitation with buying more would be that they are very bulky (not heavy) just really big.,
B074X2LK3L,Johnson,5.0 out of 5 stars,7-Nov,2017,Bought one for my kid since she plays games and listen to music.the Headset is very comfortable and the size fits her well. She likes it a lot especially when she found the blue light were on this is very cool. She barely can hear me when she wears it I am glad we choose the right gift for her.,
B074X2LK3L,megan,5.0 out of 5 stars,15-Jan,2018,This is a great headset! Great sound and mic quality and it's very lightweight!,
B074X2LK3L,Lauren Davis,4.0 out of 5 stars,8-Jan,2018,,
B074X2LK3L,lisa murray,5.0 out of 5 stars,29-Dec,2017,Considering the price for this headset and at the quality. It is so worth the price dont even hesitate.,
B074X2LK3L,Hanyi,5.0 out of 5 stars,17-Feb,2018,Stylish gaming headphone! I bought it to pair my xbox one and it works perfectly. The sound and sensation is pleasant. The micro can be bent to fit your need. But be sure to have an adaptor to fit the Xbox controller it can fit any other device without adapter though. Great gaming headset!,
B074X2LK3L,mathew,5.0 out of 5 stars,24-Oct,2017,Very awesome for the price! No need to spend hundreds of dollars for brand headphones! Very loud and great for gaming all all consoles! Also good for people with big heads like me haha,
B074X2LK3L,Yan Lin Lai,5.0 out of 5 stars,21-Jan,2018,Ever since we bought the headset my son adores it and claims that it is extremely comfortable and the stereo is smooth.,
B074X2LK3L,AARON ZIXI OUYANG,5.0 out of 5 stars,20-Apr,2018,Great gift this gaming headset is so cool. It's a professional headset for games. I love the color and light design. It has cushions on both ears and on the top of the headset. I wore it for hours playing with my friends online. Very comfortable and perfect fit.,
B074X2LK3L,Jeff,4.0 out of 5 stars,21-Jun,2018,Gaming Headset for PS4 Xbox One Micolindun Over Ear Gaming Headphones with Mic Stereo Surround Noise Reduction LED Lights Volume Control for Laptop PC Mac iPad Smartphones (ONE YEAR WARRANTY)I'm very happy with this for the price I paid. There are certainly much more expensive headsets you can get but I I'm not willing to pay that much for them as I am always somehow able to break it. Weather sitting on it ripping a wire out on accident what have you... I just go this as a replacement for a more expensive one I had and I'm very happy with it. It's definitely worth the price. Clear sound and mic I don't see any reason I won't be able to wear this for an extended time either even though I haven't had it long enough to do that yet. (Xbox one user),
B074X2LK3L,Jimmy,5.0 out of 5 stars,12-May,2018,This is a really feature rich headset considering the price you're getting it at. I've had quality headsets in the past to listen to music with but when I'm trying to get my game or chat with friends on the computer - I've been using a desktop mic and this quality here is vastly superior. I don't really use it for console so I can't comment on that aspect all too much but it does seems compatible there.If I'm not in the mood or there's no need to chat I can just tuck the microphone piece away from my mouth. But even when it's near where it should be it's not intrusive at all which is nice. Music quality sounds pretty good but I'm not an extreme audiophile by any means.The headset looks cool too and the LED lights do pop.,
B074X2LK3L,Myst,5.0 out of 5 stars,20-May,2018,I've been using this headset for about a week now and really like the way that it performs. I use it for gaming and to chat on Discord to listen to music and to watch news/videos. The microphone voice clarity is good and I have no complaints about the sound. The blue decorative lights are on a separate USB plug so you don't have to use them if you don't want to.The best feature is the adjustable volume and microphone mute slider switch on the cord - very handy. That piece is a little bulky though I'd like it smaller. This fits both my head (big) and my wife's head (not so big) so seems fairly adjustable and comfortable across a range of sizes. I'm quite happy with this headset -- it meets all of my daily computer/gaming needs!,
B074X2LK3L,Vanessa R.,4.0 out of 5 stars,26-Oct,2017,I bought this pair of headset for my son (12 grade)gaming and listen movie . The ear and head cushions are very comfortable to wear and you can adjust to have the best fit for you. But he felt a little bit easy lose compare wiz the old one .So far pretty good .,
B074X2LK3L,Danielle Mackin,5.0 out of 5 stars,17-Jul,2018,"As a gamer I look for comfort and clarity when playing video games and conversing with my teammates on the line.  This headset was basically everything I needed and more minus the base.  I tried listening to a few songs and the base didn't come through like ""Beats"" headphones would but for those who game - this is it. And it came with adapters - I had one of my friends try to pilfer them from me.Note: While I was paid for testing the product do note what I say is true.",
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,7-Dec,2017,Came fast great sound comfortable and easy to hook up. my computer is kind of awkward but to get MOAR sound i hooked the headphone to the speaker jack and the mic to the computer jack *cause my speakers DO ACTUALLY have both jacks but doesn't have the cord to hook the mic up. i got one of those bass boosters with a big box. doesn't have the mic cable. only the basic speaker hookup. headphones are freaking amazing. and for the price? ALOT FREAKIN BETTER THAN MY 60 DOLLAR HEADPHONES D:,
B074X2LK3L,D. Paul Williams,5.0 out of 5 stars,11-Oct,2017,Works great on XBox One. My 7 year old son loves them!,
B074X2LK3L,Feng Leng,5.0 out of 5 stars,11-Oct,2017,I love to listen music always both wesrten and classical. While working or reading books its my habit to listen the music. What I have the head phones are not good quality I need to hang on my ear always. That is why I purchased this headphones to get the music like Home theater.This is the best choice for music lovers especially who like to play computer online games. I will strongly recommend to choose this items.,
B074X2LK3L,Jpot,4.0 out of 5 stars,29-Dec,2017,"There seems to be a loose ""something"" in the left ear muff that I don't hear when I'm gaming so I didn't return it.  Otherwise it has great sound comfortable fit and I like the noise reduction!",
B074X2LK3L,Jessica Nader,5.0 out of 5 stars,12-Aug,2018,,
B074X2LK3L,CailyxKurai,5.0 out of 5 stars,15-Aug,2018,,
B074X2LK3L,William Reese,4.0 out of 5 stars,24-Mar,2018,Speakers are ok the mic sounds fine. A good headset for the cost.  While the cord is plenty long enough the lights are powered by a USB plug that is connected to the headphone/mic plug with only 3 inches or so of slack between them.  If you don't happen to have a USB near your headphone and mic lugs (or are using it with a console controller) then you will not be able to use the lights.A pretty solid headset for the price though with good sound and build quality,
B074X2LK3L,Annie,5.0 out of 5 stars,11-Jul,2018,I bought this headset for my son. Because his previous headphones were broken he was very happy to play games during the holidays. He said that the microphone and sound quality are very good for this price and he likes the blue light of the headphones.,
B074X2LK3L,Carolyn Nooney,4.0 out of 5 stars,4-Feb,2018,Nice head phones with mic does the job. The lights only come on if you use the USB connection. The 3.5mm  jack for voice and speakers was not a tight fit. I couldn't even plug it into the back port where its suppose to go with the adapter that came with it. I had to use the one in the front which still isn't a good fit and I had to mess with settings on branch new gaming computer to get it to recognize both at the same time.,
B074X2LK3L,Yilynn,5.0 out of 5 stars,10-Apr,2018,,
B074X2LK3L,Brittany,5.0 out of 5 stars,5-Jan,2018,Both the microphone and the sound quality on these are really nice. They are lightweight and not heavy on your head and they don't hurt your ears. They adjust easily. My 13 year old daughter received these as a Christmas gift and she is very happy with them!,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,29-Dec,2017,,
B074X2LK3L,Korrey Rotkiske,4.0 out of 5 stars,31-Dec,2017,The only issue with this headset is the two plugs do not have enough length to have the lights plugged in while using a controller.  This headset is more set up for a pc over console.,
B074X2LK3L,brooklyn boy,5.0 out of 5 stars,23-Dec,2017,worked from the gitgo.I have problems hearing but I can hear other players fine with this headset,
B074X2LK3L,Nichole A.,5.0 out of 5 stars,14-Sep,2018,I got these headphones for my daughter.  She loves to play The Walking Dead on PS4.  I find her all over the house using them to listen and watch Youtube and her videos.  She is a teen and they seem to love having headphones on for most of what they do online.  It has a microphone.  I'm sure she will play with others online one day and then that will come in handy.,
